url,sentiment_polarity,abs Polarity,Clean tweet,sentiment_subjectivity,tweet,L
0,-0.28,0.275, extinct ek bhi i never gottotally fat old and ugly mendivorced and aged,0.55,@LeZahraKhan extinct? ek bhi i never got...totally fat old and ugly men...divorced and aged..,n
0,0,0,In my refusal of spoilers Ive been imagining this split as like when Amy and Rory almost got divorced The Doctor will take care of it,0,"In my refusal of spoilers  I've been imagining this ""split"" as like when Amy and Rory almost got divorced. The Doctor will take care of it.",n
0,0.75,0.75,The best year I ever had since I got divorced in 2013 I meet my favorite reggae artist CHAM Thank you JAH 4 ALL ur BLESSING my MASTER,0.65,The best year I ever had since I got divorced in 2013 I meet my favorite reggae artist #CHAM Thank you JAH 4 ALL ur #BLESSING???????? my MASTER??ˆç??ˆç??ˆˆ,n
0,0.8,0.8,Lol I think my dentists got divorced or something,0.7,Lol I think my dentists got divorced or something...,n
0,0.25,0.25,My parents got married 13 years ago today and today they got officially divorced ,0.25,My parents got married 13 years ago today  and today they got officially divorced ??ˆê??ˆÉ,n
0,0,0,Hamade they got divorced,0,@Tarek_Hamade they got divorced.,n
0,0.3,0.3,  Are you still married  Its going around the internet that you got divorced True,0.45,@therealredman  Are you still married?  It's going around the internet that you got divorced... True?,n
0,-0.2,0.2,Tesco man explaining 2 me how he lost all his wealth owned 2 hotels after he got divorced Wife got EVERYTHING This shit bothers me,0.8,Tesco man explaining 2 me how he lost all his wealth (owned 2 hotels) after he got divorced. Wife got EVERYTHING. This shit bothers me.,n
0,0,0, six12 during drinks Ill tell you how in course of planning 3 couples divorced and 2 got knocked up,0,@kathrynpeterson @rachel_six12 during drinks I'll tell you how in course of planning 3 couples divorced and 2 got knocked up,n
0,0,0, I got divorced at 31 Ive slept with 31 women and eat at Baskin Robbins  31 flavors ,0,@AdamSchefter I got divorced at 31. I've slept with 31 women and eat at Baskin Robbins  (31 flavors ),y
0,0,0, She will say she got divorced and her kid arrested because she couldnt stop you,0,@deesnider She will say she got divorced and her kid arrested because she couldnt stop you.,n
0,0.8,0.8, what would happen if you all got divorced lol,0.7,@UsTheDuo what would happen if you all got divorced lol,n
0,0.38,0.375,So glad I got married had babies divorced before the trend of Instagram hashtagging the kid name cutesy wedding theme divorce party,0.63,So glad I got married  had babies  divorced before the trend of Instagram hashtagging the kid name  cutesy wedding theme  divorce party.,y
0,0.25,0.25,Bbc3this woman got married at 20 had 3kids by 23 and got divorced at 25meanwhile Im 21 and still sleep with a tinkywinky bear,0.25,Bbc3...this woman got married at 20  had 3kids by 23 and got divorced at 25...meanwhile I'm 21 and still sleep with a tinkywinky bear??ˆ?,n
0,0.13,0.125,I carpool with another person I dont have health insurance I am divorced I have multiple ancestries I got married in 2000,0.13,I carpool with another person. I don't have health insurance. I am divorced. I have multiple ancestries. I got married in 2000.,y
0,-0.03,0.025,When ppl who got divorced after 14 yrs try to talk to me about how I havent known J long enough it takes 4 years to know someone blah blah,0.45,When ppl who got divorced after 14 yrs try to talk to me about how I haven't known J long enough  it takes 4 years to know someone blah blah,n
0,0,0,When my parents got divorced and I came to Taylorsville in the 3rd grade I didnt know anything anyone or what it meant to be a champion,0,When my parents got divorced and I came to Taylorsville in the 3rd grade. I didn't know anything  anyone  or what it meant to be a champion.,n
0,0.25,0.25,Its funny all of my divorced friends said they knew their relationship was falling apart before they got married,0.63,It's funny all of my divorced friends said they knew their relationship was falling apart before they got married....,n
0,0.17,0.175,Beef with Soulja boy  losing at life IceT got divorced amp Bow wow started hosting BET amp who is you Charles Hamilton you ask Exactly,0.63,"Beef with Soulja boy = losing at life. Ice-T got divorced  &amp; Bow wow started hosting BET. &amp; who is you Charles Hamilton  you ask? 
Exactly.",n
0,0,0,  Kim Davis committed adultery and got divorced  You cant pick and choose when to be gods people,0,@AlmostMrsHeflin @ABC Kim Davis committed adultery and got divorced . You can't pick and choose when to be gods people.,n
0,0,0,  she committed adultery and got divorced  Gods person my ass,0,@macybake @ABC she committed adultery and got divorced ... Gods person my ass,n
0,-0.09,0.0875, we are idiots Divorced in English law But got married in Italy amp didnt think to make the divorce legal over there,0.31,@cluranderson we are idiots. Divorced in English law. But got married in Italy &amp; didn't think to make the divorce legal over there,n
0,0.63,0.625,wooster  reached its zenith at the most successful beard in North London since Ashley and Cheryl got divorced,0.72,@blue_wooster @Curran333 reached its zenith at 'the most successful beard in North London since Ashley and Cheryl got divorced',n
0,0,0, You and mom got divorced,0,@noahthefish You and mom got divorced,n
0,0,0, Tom Marin You know Hannas dad Picked her mom over Ashley Thats why they got divorced,0,@Camelotqueen1 Tom Marin? You know Hanna's dad? Picked her mom over Ashley. That's why they got divorced,n
0,0,0, my friend says Yes about 180 pounds of deadweight She got divorced,0,@Rustafa555 my friend says- Yes  about 180 pounds of deadweight. She got divorced.,n
0,0.08,0.083333333,I just sympathise those who got married at a young age amp then divorced because they are actually not ready for commitment,0.38,I just sympathise those who got married at a young age &amp; then divorced because they are actually 'not ready' for commitment,n
0,0,0, I got played by a younger divorced christian man  I was innocent  Satan caught me when I was vulnerable tiredetc,0.3,@DeazyTrees I got played by a younger  divorced 'christian' man.  I was innocent   Satan caught me when I was vulnerable  tired etc,n
0,-0.1,0.1,My dads friend spent 100K on his wedding amp got divorced in two years Nah bruh Just nah,0.1,My dad's friend spent 100K on his wedding &amp; got divorced in two years. Nah bruh. Just nah.,n
0,-0.1,0.1, Ha Not me He behaved badly at my reception the dick They got divorced so its ok,0.58,@dragonknits Ha! Not me. He behaved badly at my reception  the dick. They got divorced  so it's ok.,n
0,-0.2,0.2, I had a YouTube at 22k but it got hacked and turned into anime shit I had to sell my setup for money when my parents divorced,0.8,@yotheory I had a YouTube at 2.2k but it got hacked and turned into anime shit. I had to sell my setup for money when my parents divorced,n
0,0.5,0.5,Taylerr MINE JUST GOT DIVORCED LIKE OK IM HERE HIII,0.5,@Lauren_Taylerr MINE JUST GOT DIVORCED LIKE OK IM HERE HIII,n
0,0.35,0.35,She showed up in a Porsche the day we celebrated our remorse just got engaged to get divorced,0.75,She showed up in a Porsche the day we celebrated our remorse just got engaged to get divorced.,n
0,0.29,0.285714286, oh my god I was gonna guess that but I didnt think it would be right If I got divorced I wouldnt share my netflix,0.54,@gingerjake6 oh my god???????????????? I was gonna guess that but I didn't think it would be right. If I got divorced  I wouldn't share my netflix???Å??è¨,n
0,0,0,barney and robin never got divorced,0,barney and robin never got divorced,n
0,-0.8,0.8,Melanie said I divorced him and he got stupid ,1,Melanie said I divorced him and he got stupid ????,y
0,-0.03,0.032738095,  right Now theyre divorced and April got pregnant and lost her son Take me back to the start ,0.51,@HeelyQueen @srslycalzona right? Now they're divorced. and April got pregnant and lost her son. Take me back to the start. :(,n
0,-0.05,0.05,Changing my name is a nightmare  Making it worse is constantly being congratulated on getting married  No folks  I got divorced,0.39,Changing my name is a nightmare.  Making it worse is constantly being congratulated on getting married.  No  folks.  I got divorced.,y
0,0.25,0.25,Bloke in pub says hes just got divorced thought he had gone deaf for first fortnight,0.33,Bloke in pub says he's just got divorced ..thought he had gone deaf for first fortnight,n
0,0.06,0.055555556, W Nope sorry all taken They got snapped up too quickly If any get divorced or turn straight ill let you know,0.63,@officialmissc7 @Rosaay_W Nope sorry all taken.. They got snapped up too quickly! If any get divorced or turn straight i'll let you know!,n
0,0.1,0.1,Got to know abt a friend who got divorced after a year of love marriage Sucks,0.45,Got to know abt a friend who got divorced after a year of love marriage... Sucks.,n
0,0.27,0.267857143, Momma married wait no they got divorced after two weeks right,0.39,@ZiraMosconi Momma married... wait no they got divorced after two weeks right?,n
0,0,0,  I had an idea what if Mehbeer never officially got divorced there was some problem with the paperwork,0,@Shiiya14 @saurabhtewari76 I had an idea-- what if Mehbeer never officially got divorced.. there was some problem with the paperwork,n
0,0.07,0.069444444, WAIT WAIT SO YOU GOT YOUR SISTER AND MOTHER PREGNANT and you said youre mom left you if one vid the other one they got divorced,0.29,@Sernandoe WAIT WAIT SO YOU GOT YOUR SISTER AND MOTHER PREGNANT? and you said youre mom left you if one vid the other one they got divorced.,n
0,0,0,Met my future husband and got divorced all in 15 mins thing is he doesnt even know it ,0.13,Met my future husband and got divorced all in 15 mins thing is he doesn't even know it ????????????,n
0,-0.24,0.238095238, yeah youre completely right Sorry my parents got divorced and sorry I chose to stay and help my family,0.85,@IdaniaGarza yeah yo're completely right. Sorry my parents got divorced and sorry I chose to stay and help my family.,n
0,0.15,0.15,Feel bad for my best friend her parents got divorced,0.48,Feel bad for my best friend  her parents got divorced,n
0,0,0, I dont even want to think about you two parting ways because thats like sadder than when my parents got divorced tbh,0,@payflip_ I don't even want to think about you two parting ways because that's like sadder than when my parents got divorced tbh,n
0,0.38,0.375,I think I fell in love with a   got married in the bathroom honeymoon on the dance floor and got divorced by the end of the night,0.42,"""I think I fell in love with a ...   got married in the bathroom  honeymoon on the dance floor and got divorced by the end of the night""",n
